,payment_id,date,customer_id,employee_id,product_id,price
6196,520608,2007-01-05,120663,1490,4484,252.0
6197,294026,2007-01-06,414392,1416,1239,99.95
6198,539532,2007-01-07,666905,3860,3997,210.0
6199,816808,2007-01-07,809346,1490,2115,68.75
6200,710198,2007-01-08,833282,1695,1429,49.95
6201,410699,2007-01-09,189875,2176,2917,84.25
6202,363765,2007-01-10,20781,598,1248,99.95
6203,616646,2007-01-10,326804,2163,2966,1100.0
6204,596030,2007-01-13,842849,1004,3881,390.0
6205,512836,2007-01-16,959461,900,4593,5500.0
6206,794441,2007-01-17,155502,1384,2158,6.25
6207,225256,2007-01-17,520472,2437,1201,399.0
6208,165999,2007-01-18,893312,2524,2401,175.0
6209,906367,2007-01-18,393395,2954,1284,7.75
6210,577201,2007-01-19,346649,69,668,39.5
6211,449666,2007-01-21,11031,993,3541,13.95
6212,964163,2007-01-21,559597,575,3174,7.25
6213,65936,2007-01-24,612235,1004,315,76.5
6214,212361,2007-01-25,208044,2182,720,66.95
6215,67104,2007-01-25,329195,3877,1975,48.95
6216,363868,2007-01-25,215422,2282,3124,5.75
6217,716229,2007-01-26,414392,1416,564,3.75
6218,988293,2007-01-26,787982,1132,169,7.25
6219,886724,2007-01-27,778452,477,3525,67.95
6220,140686,2007-01-27,803086,230,690,55.25
6221,811973,2007-01-27,260048,2306,4342,61.95
6222,466948,2007-01-27,814966,2075,3566,17500.0
6223,73327,2007-01-28,628414,2559,3367,125.0
6224,400171,2007-01-28,279016,3860,1348,1500.0
6225,337913,2007-01-29,542933,3136,423,40.5
6226,236534,2007-01-30,194229,2182,3905,94.95
6227,95220,2007-01-30,225748,2306,1198,199.0
6228,542173,2007-02-01,935756,575,1572,61.5
6229,440617,2007-02-01,217704,2176,111,1000.0
6230,76423,2007-02-04,327323,3561,3059,57.95
6231,44645,2007-02-05,118801,1248,4243,68.95
6232,999405,2007-02-06,307360,2163,2117,11.75
6233,933506,2007-02-07,110707,3636,960,31.75
6234,267147,2007-02-07,729681,1004,3717,52.5
6235,348108,2007-02-08,276113,2306,943,23.5
6236,334970,2007-02-08,842849,2163,712,78.25
6237,237523,2007-02-10,795778,672,2498,3.75
6238,966555,2007-02-11,440815,2954,4487,7.25
6239,199278,2007-02-11,406448,2482,1087,332.0
6240,917848,2007-02-11,347632,403,3261,68.25
6241,581943,2007-02-11,167143,3360,2737,34.95
6242,990733,2007-02-12,52953,2012,1509,1000.0
6243,362292,2007-02-13,900774,2282,1928,45.25
6244,602667,2007-02-15,261776,2033,3236,16.95
6245,248072,2007-02-15,635331,3636,1857,84.25
6246,53960,2007-02-16,463792,403,4571,10.95
6247,925076,2007-02-16,413502,2033,2649,115.0
6248,179077,2007-02-17,227681,1975,2253,1800.0
6249,987361,2007-02-17,694169,159,397,6.75
6250,36457,2007-02-17,329195,2182,4388,2500.0
6251,977832,2007-02-17,312819,1743,2590,35.25
6252,6622,2007-02-19,890699,2482,1096,3.75
6253,453356,2007-02-19,237512,1137,3581,126.0
6254,306694,2007-02-20,108959,2628,3978,54.95
6255,823501,2007-02-20,108861,1961,3186,675.0
6256,52712,2007-02-22,659026,1384,4239,350.0
6257,779672,2007-02-22,173191,3412,4171,7.75
6258,21941,2007-02-22,905195,1942,2734,110.0
6259,39475,2007-02-22,440815,2524,2242,99.95
6260,121185,2007-02-22,596328,69,3739,48.95
6261,737395,2007-02-26,801816,3531,794,34.95
6262,925333,2007-02-27,513068,3573,3564,299.0
6263,501703,2007-02-28,196672,2176,981,155.0
6264,51855,2007-02-28,675439,823,4018,4500.0
6265,560397,2007-02-28,126407,823,4424,24.25
6266,448586,2007-03-01,404462,2079,384,60.5
6267,622616,2007-03-02,807031,2173,4541,76.95
6268,742399,2007-03-03,188555,3636,2182,3.25
6269,386252,2007-03-04,565026,2843,3979,57.75
6270,801599,2007-03-05,636005,900,3012,68.95
6271,498342,2007-03-05,811784,10,1553,6.25
6272,342592,2007-03-07,935293,2282,66,5500.0
6273,32127,2007-03-07,225194,2182,4013,97.75
6274,538758,2007-03-08,227057,1453,4509,47.95
6275,36181,2007-03-09,745774,2163,3132,56.75
6276,788249,2007-03-09,442386,1743,1210,250.0
6277,395474,2007-03-10,531442,497,1393,54.95
6278,759988,2007-03-11,209816,2033,1716,26.75
6279,929412,2007-03-13,758968,3793,4209,7.25
6280,934415,2007-03-13,109775,2033,181,39.95
6281,455188,2007-03-13,918362,3338,1728,5000.0
6282,113320,2007-03-15,404462,2336,82,95.95
6283,626870,2007-03-15,634951,2193,1156,67.5
6284,395997,2007-03-16,786419,3636,834,1750.0
6285,191560,2007-03-17,776343,1384,2302,129.0
6286,314031,2007-03-19,816380,1205,3768,6.5
6287,297293,2007-03-19,778944,2198,2588,65.5
6288,105715,2007-03-20,372820,3508,1164,40.5
6289,526256,2007-03-21,950581,1961,2883,87.95
6290,557290,2007-03-22,321533,672,380,4.95
6291,36753,2007-03-22,753830,1743,227,3500.0
6292,843511,2007-03-26,145778,2826,1079,49.95
6293,458105,2007-03-27,842849,1961,3960,252.0
6294,865149,2007-03-27,416864,1768,3980,2.25
6295,114226,2007-03-27,673546,3573,4526,61.75
6296,283189,2007-03-28,558001,1743,290,199.0
6297,650430,2007-03-28,834669,1453,3467,6.25
6298,293392,2007-03-28,765040,2628,3660,91.25
6299,846616,2007-03-29,795385,69,2726,9.75
6300,600621,2007-03-30,535019,1137,129,2.25
6301,525121,2007-03-30,991336,881,442,4000.0
6302,373101,2007-03-30,705994,1695,3077,4.95
6303,805345,2007-04-01,490747,3860,668,39.5
6304,70224,2007-04-01,558001,575,1172,65.75
6305,114980,2007-04-02,405703,823,3203,5.95
6306,599826,2007-04-02,110650,2437,577,84.25
6307,338573,2007-04-05,598527,1768,844,39.25
6308,367449,2007-04-05,311190,783,1861,5.75
6309,72335,2007-04-05,247913,2327,121,50.95
6310,902508,2007-04-05,541781,2306,1257,3.95
6311,630962,2007-04-05,61299,575,2467,48.95
6312,350955,2007-04-08,207573,2437,3421,96.75
6313,755196,2007-04-09,749326,841,2368,5.25
6314,405595,2007-04-09,932343,598,440,5.25
6315,796801,2007-04-10,218180,1511,4618,550.0
6316,490846,2007-04-12,412836,1743,4154,105.0
6317,250502,2007-04-12,9922,3561,472,45.25
6318,8510,2007-04-14,795778,1978,2138,85000.0
6319,988783,2007-04-15,38970,2306,4376,399.0
6320,669528,2007-04-16,801116,1961,4624,59.95
6321,823548,2007-04-17,866315,2482,4136,39.95
6322,959179,2007-04-18,867786,2163,1259,59.95
6323,600874,2007-04-19,272925,672,1738,39.95
6324,677995,2007-04-20,905195,1490,2918,47.5
6325,994266,2007-04-23,205501,3412,2031,44.5
6326,330229,2007-04-24,420136,2524,2119,2.25
6327,979156,2007-04-24,501630,3265,3345,700.0
6328,2680,2007-04-29,551970,2306,2304,5.95
6329,395968,2007-04-29,612235,1055,2542,1350.0
6330,344060,2007-05-02,124774,2163,559,70.75
6331,7564,2007-05-02,35593,3540,173,298.0
6332,2817,2007-05-03,333366,1048,806,64.5
6333,838319,2007-05-03,422864,1975,1303,550.0
6334,948063,2007-05-07,744996,1942,1479,250.0
6335,671963,2007-05-07,811015,2524,764,5.75
6336,689958,2007-05-09,97285,575,3326,2.5
6337,672943,2007-05-11,239755,2559,1638,58.95
6338,488073,2007-05-11,370934,2173,3355,66.5
6339,891611,2007-05-14,52953,2198,3463,74.95
6340,438386,2007-05-19,458599,974,899,82.75
6341,57161,2007-05-19,483696,3396,3871,126.0
6342,596553,2007-05-20,907811,159,1033,87.25
6343,763869,2007-05-21,488169,2012,4002,49.95
6344,107299,2007-05-23,60209,3793,939,62.95
6345,51835,2007-05-23,786419,3338,559,70.75
6346,167634,2007-05-24,320031,993,1275,59.95
6347,155487,2007-05-26,157831,2046,1268,52.95
6348,661649,2007-05-28,985543,2843,4319,6.25
6349,412850,2007-05-28,618438,1490,3382,50.25
6350,402491,2007-05-29,563820,881,477,199.0
6351,793698,2007-05-30,152486,1511,1126,49.5
6352,564845,2007-06-01,993299,2628,3552,45.75
6353,575460,2007-06-01,253115,3924,637,4.25
6354,269587,2007-06-01,965262,2163,3436,50.95
6355,369164,2007-06-01,442511,2033,1263,59.95
6356,353229,2007-06-02,674559,2843,4291,69.5
6357,711610,2007-06-04,397857,779,1175,130.0
6358,309556,2007-06-04,122032,2193,3024,58.95
6359,140021,2007-06-04,280047,2075,3460,79.25
6360,916203,2007-06-06,915209,2607,2827,250.0
6361,314674,2007-06-06,154073,2556,2027,99.95
6362,612098,2007-06-06,965262,3136,4320,65.95
6363,983968,2007-06-08,413502,3573,3555,149.0
6364,953162,2007-06-10,78704,841,433,49.95
6365,327656,2007-06-12,849554,2838,2814,85.25
6366,359466,2007-06-15,777987,2628,3489,4000.0
6367,746981,2007-06-15,48540,2978,3693,46.5
6368,621523,2007-06-15,742520,974,3710,1250.0
6369,850864,2007-06-18,884530,575,301,78.25
6370,610606,2007-06-19,155502,575,3588,59.95
6371,397343,2007-06-19,758968,672,2094,750.0
6372,175349,2007-06-20,618606,1384,2281,91.95
6373,275797,2007-06-21,464413,3161,3235,94.75
6374,721018,2007-06-23,70533,1490,3980,2.25
6375,789605,2007-06-24,574456,1055,3066,399.0
6376,674187,2007-06-24,960086,1743,3284,94.95
6377,353950,2007-06-26,920331,3396,4406,86.5
6378,689136,2007-06-26,70040,3136,116,89.95
6379,14145,2007-06-26,638980,2669,4527,49.95
6380,184938,2007-06-26,796057,3924,3914,175.0
6381,85123,2007-06-27,98480,3417,1562,49.25
6382,400203,2007-06-27,619300,3417,3307,700.0
6383,846438,2007-06-29,791715,1440,1429,49.95
6384,296286,2007-06-30,240028,2838,2222,54.5
6385,995875,2007-06-30,673546,2482,2395,200.0
6386,948212,2007-06-30,930391,1440,4417,64.75
6387,23221,2007-06-30,585316,2988,3107,158.0
6388,774308,2007-07-01,308807,974,1869,69.75
6389,234853,2007-07-01,624672,2603,3491,64.95
6390,326622,2007-07-03,115215,3338,1145,62.5
6391,220542,2007-07-03,743406,900,2994,750.0
6392,190250,2007-07-03,220076,2075,398,4.75
6393,639665,2007-07-04,369979,881,4345,39.95
6394,27099,2007-07-04,751395,783,3467,6.25
6395,70086,2007-07-04,459917,2669,3318,51.95
6396,52223,2007-07-06,715881,900,2928,94.95
6397,926900,2007-07-06,574931,2433,4411,30.95
6398,760286,2007-07-07,913456,993,483,25.25
6399,75220,2007-07-07,307360,3508,2960,71.75
6400,687964,2007-07-08,327323,1205,1097,84.5
6401,433718,2007-07-08,298661,1961,3206,75.5
6402,218989,2007-07-11,804064,2173,3935,104.0
6403,849800,2007-07-11,816380,2978,2056,128.0
6404,442540,2007-07-12,353756,841,2702,225.0
6405,809383,2007-07-12,482545,1942,3078,250.0
6406,370730,2007-07-13,213386,2843,1785,25.5
6407,128039,2007-07-15,364856,672,2718,119.0
6408,289040,2007-07-16,591012,1453,4117,6.95
6409,707666,2007-07-16,892202,2843,733,74.95
6410,470506,2007-07-17,808452,409,3841,67.5
6411,656300,2007-07-18,994146,619,449,10000.0
6412,392474,2007-07-18,890345,3561,821,139.0
6413,979682,2007-07-19,189875,1213,3205,2.5
6414,680405,2007-07-19,794090,1975,1048,52.5
6415,953352,2007-07-21,152520,1695,3591,6.95
6416,83809,2007-07-24,892202,1132,1270,1100.0
6417,923852,2007-07-26,760032,1248,2858,64.95
6418,356952,2007-07-28,832825,2838,3005,39.95
6419,543616,2007-07-29,607906,3302,4170,45.75
6420,816733,2007-07-29,997059,1213,1974,4.95
6421,866733,2007-07-30,954692,1695,3751,42.95
6422,207335,2007-07-30,102277,2437,4568,48.25
6423,620228,2007-07-30,456317,3860,3670,26.5
6424,369367,2007-08-02,877502,2176,3107,158.0
6425,702863,2007-08-03,412836,403,4420,25.25
6426,969378,2007-08-03,958802,2954,2892,37.75
6427,423518,2007-08-03,997059,900,3221,73.5
6428,521405,2007-08-03,222071,779,218,26.75
6429,360592,2007-08-03,248417,2198,2391,56.75
6430,536840,2007-08-04,278483,900,4451,122.0
6431,155940,2007-08-05,7925,3538,1837,117.0
6432,395672,2007-08-05,753998,3877,3914,175.0
6433,700793,2007-08-08,437985,2012,4201,8.75
6434,285365,2007-08-09,60209,823,2888,3.95
6435,371771,2007-08-10,227057,10,2173,35.25
6436,561030,2007-08-10,60268,575,1734,26.95
6437,188848,2007-08-11,692604,974,1086,65.25
6438,888417,2007-08-11,60899,993,117,218.0
6439,801442,2007-08-11,83916,2079,2904,117.0
6440,969254,2007-08-12,265930,1768,2291,5.95
6441,439176,2007-08-14,743406,575,2007,45.95
6442,112903,2007-08-14,591012,1961,2639,4500.0
6443,445807,2007-08-15,490747,2826,822,48.25
6444,649672,2007-08-22,802036,2843,3753,1000.0
6445,769552,2007-08-23,867786,3860,2068,210.0
6446,651983,2007-08-24,613742,2954,3975,60.25
6447,141833,2007-08-24,140541,1975,930,5.95
6448,780907,2007-08-24,330242,2988,3010,96.5
6449,907576,2007-08-24,660535,2193,2791,39.95
6450,425775,2007-08-25,669443,2173,4621,63.95
6451,53724,2007-08-26,574931,841,3632,65.5
6452,201497,2007-08-27,779975,2482,3372,120.0
6453,750019,2007-08-28,445390,598,4487,7.25
6454,541312,2007-08-29,408771,2838,2788,87.95
6455,38827,2007-08-29,868055,2079,1081,30.25
6456,515628,2007-08-31,753830,2482,1121,62.95
6457,341216,2007-08-31,60268,2173,3744,199.0
6458,475633,2007-09-03,378050,1055,2499,68.95
6459,949853,2007-09-03,602211,672,2983,8.75
6460,925999,2007-09-05,775497,619,2857,56.95
6461,449529,2007-09-09,319711,1004,2497,78.5
6462,398260,2007-09-10,513068,2437,208,1000.0
6463,878074,2007-09-10,446313,2079,1396,3.75
6464,133984,2007-09-11,378050,1440,1493,71.95
6465,387610,2007-09-12,380380,2988,4150,120.0
6466,320147,2007-09-13,277832,3924,747,1000.0
6467,408505,2007-09-14,834257,1004,388,7.95
6468,685693,2007-09-15,511693,2033,2108,4.25
6469,231600,2007-09-16,626690,2607,138,79.25
6470,184371,2007-09-17,869674,984,782,89.95
6471,843484,2007-09-19,670236,10,899,82.75
6472,554631,2007-09-19,995822,1132,2204,65.5
6473,952781,2007-09-19,574456,2954,3247,259.0
6474,695582,2007-09-20,394216,1248,2349,49.95
6475,993161,2007-09-21,972689,1961,4453,10.95
6476,225646,2007-09-21,963516,230,3828,2250.0
6477,858831,2007-09-21,522286,2559,923,250.0
6478,171948,2007-09-23,414392,1440,3947,3.95
6479,73602,2007-09-25,327199,881,3563,69.95
6480,610567,2007-09-30,778340,409,3823,25.25
6481,616737,2007-09-30,877502,2075,3784,47.95
6482,363847,2007-09-30,596328,2603,2497,78.5
6483,578345,2007-10-01,466739,1248,2815,5.95
6484,252168,2007-10-01,187900,2978,4306,4.95
6485,658158,2007-10-03,541017,2669,4171,7.75
6486,272324,2007-10-04,741605,598,2929,235.0
6487,558418,2007-10-06,177860,1490,1614,1250.0
6488,362905,2007-10-06,744996,1055,4241,48.95
6489,564629,2007-10-07,564227,595,716,225.0
6490,501132,2007-10-07,103076,2163,4289,4500.0
6491,943697,2007-10-07,321193,2198,2832,80.95
6492,973692,2007-10-08,511663,1695,2845,6.25
6493,856634,2007-10-11,619300,3573,2216,58.5
6494,942440,2007-10-11,783828,1048,2268,5.95
6495,802086,2007-10-12,889029,783,61,65.75
6496,149210,2007-10-13,440815,3396,4169,505.0
6497,872102,2007-10-13,240028,3396,3153,84.95
6498,771750,2007-10-14,397857,1961,2855,74.95
6499,705681,2007-10-14,155502,403,3207,6.25
6500,218037,2007-10-15,196672,2282,3934,49.95
6501,438579,2007-10-16,142474,2163,3820,7.75
6502,739289,2007-10-20,549466,230,1363,86.95
6503,796111,2007-10-21,346649,10,2067,51.25
6504,453490,2007-10-21,404462,841,2198,46.25
6505,31420,2007-10-25,796593,1695,2295,34.95
6506,775711,2007-10-25,594600,196,2434,31.95
6507,828939,2007-10-25,459917,2628,1644,147.0
6508,325715,2007-10-26,329195,1205,3696,44.75
6509,776373,2007-10-26,208367,2559,4544,26.75
6510,931200,2007-10-26,185483,2075,4026,99.95
6511,591562,2007-10-26,306131,575,1723,199.0
6512,416234,2007-10-27,626942,1248,3866,242.0
6513,567183,2007-10-27,396969,900,360,43.25
6514,464375,2007-10-28,369979,2290,3868,76.95
6515,157870,2007-10-28,653811,1384,4316,63.95
6516,682760,2007-10-29,593071,3573,463,5.25
6517,286961,2007-10-31,76922,3136,768,150.0
6518,877026,2007-11-01,779975,1384,376,145.0
6519,917870,2007-11-02,429728,3561,3382,50.25
6520,440879,2007-11-02,68043,1961,1155,6.5
6521,415841,2007-11-03,227057,575,3842,4000.0
6522,280383,2007-11-03,625360,2075,157,292.0
6523,953496,2007-11-03,870204,2290,4004,69.95
6524,24491,2007-11-06,225194,3338,4164,58.75
6525,113398,2007-11-08,556371,2843,1707,2500.0
6526,619636,2007-11-08,253115,3417,885,5.25
6527,141260,2007-11-12,791435,497,1471,390.0
6528,696701,2007-11-12,68043,2198,2713,250.0
6529,373001,2007-11-13,692041,779,2220,43.5
6530,850302,2007-11-14,657262,2193,415,165.0
6531,38722,2007-11-14,476986,2559,1581,250.0
6532,693321,2007-11-14,617443,2127,962,475.0
6533,676600,2007-11-16,663319,783,4398,56.25
6534,955241,2007-11-17,312290,1440,187,5500.0
6535,78963,2007-11-18,558001,598,1898,54.95
6536,490249,2007-11-18,280047,3338,3745,199.0
6537,285902,2007-11-20,618361,1440,2418,121.0
6538,356746,2007-11-20,833463,1695,838,146.0
6539,988102,2007-11-21,272925,2988,255,44.5
6540,321564,2007-11-23,187900,2607,3680,225.0
6541,429558,2007-11-23,446276,3540,565,82.95
6542,133658,2007-11-23,833838,598,3842,4000.0
6543,480031,2007-11-24,312819,3573,4543,350.0
6544,529184,2007-11-24,10410,3540,3789,7.95
6545,870605,2007-11-27,446313,2433,3131,127.0
6546,122796,2007-11-28,744415,3924,4428,35.5
6547,725897,2007-11-29,610979,1942,3281,59.95
6548,293219,2007-11-30,228312,3412,2828,4.95
6549,62933,2007-12-02,76922,409,3890,5.95
6550,615712,2007-12-05,224090,2198,3539,142.0
6551,177782,2007-12-06,20042,3136,141,145.0
6552,622321,2007-12-06,310940,1511,3207,6.25
6553,309455,2007-12-07,775794,1743,475,8.75
6554,597535,2007-12-08,779857,2978,3417,399.0
6555,167802,2007-12-11,485726,974,2441,24.95
6556,586266,2007-12-11,796057,1768,3483,50.5
6557,72739,2007-12-11,618606,3508,423,40.5
6558,348064,2007-12-14,943735,1048,4292,70.75
6559,775317,2007-12-15,262015,823,1072,22.75
6560,979772,2007-12-16,110650,1440,1151,99.95
6561,941693,2007-12-16,312641,1978,3021,150.0
6562,790051,2007-12-16,662664,1490,3524,5000.0
6563,764144,2007-12-17,542933,2524,1640,66.75
6564,257678,2007-12-18,594600,1961,73,32.5
6565,845189,2007-12-18,60899,2198,4345,39.95
6566,144146,2007-12-18,892608,3540,1530,299.0
6567,743074,2007-12-21,863170,619,1368,62.5
6568,97819,2007-12-23,918362,2603,1629,23.75
6569,365571,2007-12-25,783220,1205,1573,4.5
6570,810077,2007-12-25,592113,2556,1239,99.95
6571,166557,2007-12-28,145891,2033,1246,260.0
6572,406347,2007-12-28,972825,2603,65,6.25
6573,18939,2007-12-31,262015,900,2612,62.95
6574,934184,2007-12-31,182161,993,249,85.75
6575,848103,2008-01-01,280047,1048,3095,2.75
6576,103250,2008-01-02,54461,1975,626,68.95
6577,849067,2008-01-03,753998,3508,654,54.95
6578,390168,2008-01-03,222383,2012,3318,51.95
6579,62814,2008-01-03,482545,3877,497,6.95
6580,776455,2008-01-03,6894,2163,3003,5.95
6581,64200,2008-01-04,219618,1213,3534,299.0
6582,527588,2008-01-04,623970,3636,2460,27500.0
6583,980560,2008-01-04,569213,3256,3703,49.95
6584,937938,2008-01-05,972689,2182,1028,2.5
6585,28898,2008-01-06,706362,2046,3159,49.95
6586,649097,2008-01-07,783882,1511,715,73.95
6587,926250,2008-01-08,833463,2524,1579,83.75
6588,492232,2008-01-11,98855,3396,4185,12.95
6589,164753,2008-01-12,542378,1248,3666,59.95
6590,136315,2008-01-12,120663,619,1405,8.25
6591,244341,2008-01-15,944573,1004,978,175.0
6592,702196,2008-01-18,973920,1248,3233,81.5
6593,855343,2008-01-19,607906,1440,406,167.0
6594,271013,2008-01-19,301991,497,2977,11000.0
6595,671201,2008-01-19,749326,2282,1668,37.5
6596,930010,2008-01-20,293522,1768,2955,500.0
6597,155362,2008-01-22,152610,3256,2041,7500.0
6598,821702,2008-01-22,201021,984,1962,88.95
6599,656183,2008-01-22,389754,3793,2910,262.0
6600,649455,2008-01-23,78704,3161,2807,5500.0
6601,299562,2008-01-23,149268,3136,221,50.95
6602,975462,2008-01-23,11031,2193,3045,51.75
6603,533949,2008-01-24,18813,672,945,15000.0
6604,929464,2008-01-25,880780,1440,4620,5.95
6605,831896,2008-01-26,618438,10,2965,21.95
6606,635429,2008-01-28,306131,3531,2446,94.5
6607,48088,2008-01-29,330242,2163,4196,84.95
6608,318579,2008-01-31,488169,3538,2146,86.95
6609,982869,2008-02-01,663319,823,1660,5.75
6610,679479,2008-02-02,743338,3636,782,89.95
6611,436516,2008-02-02,455727,497,3850,40.5
6612,939036,2008-02-05,445390,2433,2927,89.5
6613,667868,2008-02-06,542378,2603,3875,78.5
6614,203189,2008-02-07,157831,3396,4439,199.0
6615,348222,2008-02-09,262015,159,3743,2.25
6616,532711,2008-02-09,777987,2173,4483,72.25
6617,739054,2008-02-09,767625,3256,4567,39.95
6618,894673,2008-02-10,522824,2336,212,17.95
6619,636097,2008-02-11,438849,3531,4507,37.5
6620,751998,2008-02-13,747956,2826,1661,37.25
6621,684202,2008-02-15,389863,3302,3095,2.75
6622,589940,2008-02-15,665975,1384,2275,1500.0
6623,827323,2008-02-16,226861,1416,1429,49.95
6624,948586,2008-02-18,477470,3417,834,1750.0
6625,100094,2008-02-18,821491,196,2828,4.95
6626,109462,2008-02-19,261776,3256,1042,79.25
6627,44998,2008-02-19,371698,2838,1174,8000.0
6628,291344,2008-02-19,666905,2603,2969,63.75
6629,9740,2008-02-20,261776,2282,1053,250.0
6630,508820,2008-02-20,815334,841,2920,87.25
6631,734370,2008-02-22,406399,783,4370,250.0
6632,585017,2008-02-22,531442,2628,4001,6.25
6633,108304,2008-02-22,483359,159,2029,13.75
6634,612364,2008-02-25,309914,3396,1052,5.95
6635,202504,2008-02-28,863170,2628,158,275.0
6636,3410,2008-02-28,953727,2012,2832,80.95
6637,553027,2008-03-03,463792,1416,4421,51.25
6638,88536,2008-03-03,780803,900,4443,62.95
6639,634152,2008-03-03,212272,2176,2021,125.0
6640,545751,2008-03-05,367571,2127,2175,54.95
6641,545315,2008-03-05,778452,3540,4539,2000.0
6642,712857,2008-03-06,866315,2193,2379,99.95
6643,800533,2008-03-07,803915,3146,3123,122.0
6644,916571,2008-03-07,227057,2290,2060,27.95
6645,899571,2008-03-08,953727,2079,2950,47.25
6646,761709,2008-03-08,13257,2988,1767,26.75
6647,32641,2008-03-09,237512,3860,289,7.25
6648,355061,2008-03-09,484339,2176,2896,48.5
6649,270084,2008-03-10,588209,2173,3166,39.95
6650,897415,2008-03-10,540904,3531,1600,37.75
6651,651647,2008-03-11,18084,2843,2517,39.95
6652,304274,2008-03-12,165329,3636,1384,87.95
6653,85851,2008-03-12,72628,598,3564,299.0
6654,827518,2008-03-13,567305,993,352,2000.0
6655,84152,2008-03-14,484237,2988,1150,44.95
6656,201477,2008-03-14,588209,1490,3459,135.0
6657,670648,2008-03-14,174454,1055,3958,24.95
6658,389692,2008-03-16,678765,783,3167,36.95
6659,846194,2008-03-16,513636,497,3678,352.0
6660,292398,2008-03-17,995822,2033,4336,63.95
6661,165892,2008-03-18,940016,3396,842,99.95
6662,283790,2008-03-19,197221,2843,778,83.75
6663,961024,2008-03-19,120663,2559,4321,68.75
6664,659066,2008-03-22,860420,575,107,76.75
6665,673873,2008-03-23,417362,2607,3491,64.95
6666,979343,2008-03-23,854433,1248,2460,27500.0
6667,880421,2008-03-25,628414,2012,4464,75.95
6668,976174,2008-03-27,829901,1004,4417,64.75
6669,191830,2008-03-28,864681,2603,646,32.5
6670,882737,2008-03-30,157831,3360,4653,6.25
6671,32530,2008-03-31,563260,3360,1929,145.0
6672,668505,2008-03-31,486329,2838,523,7.5
6673,470218,2008-04-01,520472,2628,4269,35.5
6674,923821,2008-04-03,655155,3924,1627,94.75
6675,806083,2008-04-03,110650,1768,9,4500.0
6676,704549,2008-04-05,711452,1440,3768,6.5
6677,697862,2008-04-06,634951,1213,2602,125.0
6678,461396,2008-04-07,753385,2079,3534,299.0
6679,648291,2008-04-08,619300,3360,2227,28000.0
6680,534998,2008-04-09,229734,1132,3178,850.0
6681,595231,2008-04-10,184160,1416,447,3.75
6682,998861,2008-04-10,242305,1004,3138,162.0
6683,933176,2008-04-14,732152,900,3198,54.95
6684,803276,2008-04-14,441937,881,4518,74.95
6685,28849,2008-04-16,914741,1975,4430,110.0
6686,861149,2008-04-17,564227,3877,623,54.5
6687,847034,2008-04-17,673546,900,1554,2.5
6688,254324,2008-04-18,527143,1695,4321,68.75
6689,934774,2008-04-18,116723,2193,1530,299.0
6690,217112,2008-04-19,152610,3412,4085,6.25
6691,903726,2008-04-22,405587,2603,2358,75.95
6692,571791,2008-04-23,167393,1137,3626,43.95
6693,950787,2008-04-25,60209,3412,999,88.95
6694,548103,2008-04-25,445390,2482,2854,352.0
6695,633261,2008-04-25,205715,1055,2042,247.0
6696,867593,2008-04-26,407739,1055,4008,37.5
6697,75246,2008-04-26,364856,3839,2329,699.0
6698,688919,2008-04-28,991336,3839,28,4.95
6699,386875,2008-05-01,17656,1205,3157,5.75
6700,239062,2008-05-01,753830,409,2694,28.95
6701,495166,2008-05-02,222071,3538,4293,75.95
6702,171170,2008-05-02,915209,2176,1193,62.5
6703,537323,2008-05-03,720474,2198,3933,69.95
6704,238933,2008-05-03,785039,3636,902,32.5
6705,104800,2008-05-04,167344,3561,1913,4.95
6706,2124,2008-05-04,814467,2182,3390,90.95
6707,371125,2008-05-05,61299,3161,3148,93.95
6708,202662,2008-05-05,653062,1416,4229,152.0
6709,521079,2008-05-06,294339,3636,3023,250.0
6710,861224,2008-05-08,119113,1511,677,76.75
6711,661081,2008-05-08,925064,2290,3049,66.75
6712,291434,2008-05-08,981811,2163,1696,3.95
6713,564166,2008-05-08,148627,2437,1685,76.5
6714,646069,2008-05-09,715049,575,3679,550.0
6715,429327,2008-05-10,100031,595,1669,2000.0
6716,20436,2008-05-11,997059,10,2761,62.95
6717,501066,2008-05-11,941815,1975,3918,44.95
6718,507056,2008-05-12,914019,2826,384,60.5
6719,369288,2008-05-13,276736,3561,3805,108.0
6720,263342,2008-05-14,33572,974,4047,58.75
6721,494813,2008-05-19,216238,1978,1025,450.0
6722,889804,2008-05-24,60209,3161,705,3000.0
6723,748220,2008-05-26,970032,1978,2527,699.0
6724,518898,2008-05-27,141237,1440,2269,7.75
6725,489716,2008-05-28,165329,2843,382,5.75
6726,12478,2008-05-28,72994,3839,1028,2.5
6727,300565,2008-05-30,484339,3636,2239,73.95
6728,322368,2008-05-31,741605,3531,4396,299.0
6729,602784,2008-06-02,312641,2556,4154,105.0
6730,367972,2008-06-03,792360,3161,4460,10.75
6731,62502,2008-06-04,541781,2173,2262,49.95
6732,92846,2008-06-04,754189,575,1077,5.95
6733,590933,2008-06-06,165329,2176,2369,65.5
6734,314803,2008-06-07,306131,3302,1013,65.25
6735,738750,2008-06-07,743338,230,3502,365.0
6736,124128,2008-06-08,386695,2838,3280,450.0
6737,338489,2008-06-08,69088,3417,3353,5.75
6738,943813,2008-06-09,724251,1384,3741,142.0
6739,112576,2008-06-10,33710,3256,3995,40.5
